comment,replies,date,user_name
"Crazy how the media claiming there's disinformation was the biggest disinformation machine out there. 
The demicratic party needs a cleansing, they are hiding some sick, sick stuff.",[],2024-11-06T13:18:58Z,@CJMattias
Finally America unburdened by what has been!,[],2024-11-06T13:18:35Z,@paulyosef7550
TIME TO LOOK FOR LATINOS 😢 WHO HAD BUILT THIS COUNTRY WHO DESERVE BETTER HOUSES SCHOOLS FOOD TRANSPORTATION,[],2024-11-06T13:18:12Z,@deborahayala6596
PRESIDENTE TIME TO DO THE RIGHT THING AND TO PAY THE RUGHT SALARY FIR THISE WHO REALLY DO THEIR JOBS SUPPORT WIVES CHILDREN FAMILIES,[],2024-11-06T13:16:59Z,@deborahayala6596
I wanna thank all my RFK followers for banning together and voting for trump to help save American. If not for Bobby this race would be soooo much closer! Thank you Bobby and thank you USA Trump2024!💜❤️,[],2024-11-06T13:16:05Z,@gabe-2100
TIME TO SEE HISPANICS AS THEY ARE THE REAL FOUNDATION AND CONSTRUCTORS  OF THIS NATION USA ALL INFRACTOR ARE BUILD BUT LATINOS AND SUPERVISE BY LAZY SUPERVISORS CAUCASIANS AND BOACK THAT ONLY STAND ON PHINE WATCHING HISPANICS TO FO ALL THE WORK AND THEY GET DOBLE MONEY THEM HISPANICS DOING  NOTHING BUT ON THEIR PHINES,[],2024-11-06T13:15:59Z,@deborahayala6596
Thanks to everyone who voted for a real American,"['This American wants to rob you of your social security, and your Medicare. He wants to take away social services in schools. We are being taken advantage of.']",2024-11-06T13:15:25Z,@damienandcrystala3949
Bro saved us from having a female president not once but TWICE! Hahahahah,[],2024-11-06T13:15:25Z,@philipmemm
I can’t help crying with joy. Thank you LORD for hearing our prayers🙏❤️🙏,[],2024-11-06T13:14:38Z,@BreezySummer-x3j
THANK YOU AMERICA!!!!!!!!!,[],2024-11-06T13:13:38Z,@rockhouse90
Thank you America. Great Job. Satan just lost his strong hold.,[],2024-11-06T13:12:50Z,@jeremyfrench1651
I respect Trump he crushed the 🐫 toe 😊,[],2024-11-06T13:12:48Z,@deadpoolongoogle9682
WE BEING TYE WORST COUNTRY BUT EILL CONE BACK NO MIRE TACISM NO MORE BOACK VICTIMIZE FOR THEIR ANCESTERS COMING  FREE UNIVERSITUES GETTING BETTER JOBS AND SALARIES AND THEY DO NOT EARN THEIR SALARY OR LIVING LIFE THEY HERD TO ETAN WHAT YHEY RECIEVE FOR SALARIES AND STOP TO HIRE THEM IN BETWEEN ONLY THEIR OWN COLIR AND RACE OPPORTUNITY ARE WHIS EVER MAKE THE JOB PERFORMING THE RIGHT DUTIES IN HONESTY ON TIME AND PUNCTUALITY,[],2024-11-06T13:12:41Z,@deborahayala6596
Keep fighting them trump and investage people when your in there in the 6th January set up,[],2024-11-06T13:12:11Z,@janiceleighton7348
Baron deserves the podcast credit,[],2024-11-06T13:11:59Z,@Kobimus1
"Great 👍, congratulations USA 🇺🇸🇺🇸🇺🇸 Great nation got great president",[],2024-11-06T13:11:53Z,@indian-jc5bo
"This is pathetic, USA is morally dead",[],2024-11-06T13:11:06Z,@krisq2
Thank you  Dear Lord Jesus .,['Amen🙏'],2024-11-06T13:10:49Z,@DannyMirandaKeeneFlores
Thank you God for the new president 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,[],2024-11-06T13:10:46Z,@robertofuentes508
PUT HIM STRAIGHT DADY TRUMP,[],2024-11-06T13:09:09Z,@deborahayala6596
America is BACK!!! LET'S GO!!!,[],2024-11-06T13:08:55Z,@BoydsofParadise
YOUR GROWING CHILD,[],2024-11-06T13:08:21Z,@deborahayala6596
"I am so relieved, but I will keep on praying for this nation and for my president and his beautiful family! Much success and may God continue to bless the United States of America!",[],2024-11-06T13:08:16Z,@CindyWelch-sb4xj
The,[],2024-11-06T13:07:28Z,@DannyMirandaKeeneFlores
Congratulations Mr President Donald J Trump God bless you always ❤️❤️❤️ love you so much ❤❤❤,[],2024-11-06T13:07:06Z,@PriscillaMagat-m2j
Thank you God!! ❤️,['Many Americans are crying as well.  I fear my future and my grandchildren’s futures because the USA as it has been will not survive this.'],2024-11-06T13:07:01Z,@TheIndycindyo
Who picked the song at the end ? 😂 either way MAGA! God Bless!!,[],2024-11-06T13:05:58Z,@cynthiafernandez3540
It's pretty hilarious to see Trump walk out without a prepared victory speech and just freestyle for 30 minutes. Only Trump 👏🏻 👏🏻,[],2024-11-06T13:05:56Z,@devonandrewmills
"He seems so much more relaxed, and cool. May God shine upon and bless his presidency for the sake of humanity.","['honestly he was probably just exhausted lol', 'hahahah trolls are funny', ""@jasonsmith2380\xa0 r u talking about me? I wasn trying to troll. I was genuinely just making an observation. Didn't mean to stir anything"", '@@kennykaufman8263 it was like 4am or something', 'AMEN 🙏']",2024-11-06T13:05:29Z,@kennykaufman8263
I have chills..❤..beautiful..🎉🎉🎉🎉,[],2024-11-06T13:05:16Z,@deniseferreri8978
At the end of the day what is true and good prevails ❤,[],2024-11-06T13:04:44Z,@irismoons
I’m finally proud to be an American again. I’m literally in tears. I’m SOOOOO happy.,"['exactly my sentiment.', 'Was thinking the same earlier', ""Happy about a senile narcissist who's gonna make republicans look really bad again? A lot of people forgot how awful he was as president and couldn't even keep anyone working for him."", '@@swampsprite9 yeah keep lying to yourself', 'take your meds']",2024-11-06T13:04:29Z,@vanessamiller9202
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,[],2024-11-06T13:04:24Z,@christinageddis156
Congratulations from Venus!,[],2024-11-06T13:04:15Z,@Ravi_28-l4c
WE KNOW THE LORD WILL FO ALL YOU NEED YO FO AS WE PRAYED TO BE YHE PRESIDENT AS WE ASK THE HOLY SPIRIT TO GUIDE YOU ARPUND THIS PERIOD JUST DO YOUR BEST FOR ALL BUT MOVE PUT THISE WHO HAS SATAN PRACTICES IN THIS NATION INCLUDING HINDUS REMOVED IS NOT THEY SMARTER IS THEYRE SATANICS  EVIL CREATURES THATS MOVES BY SATAN POWER NOT WISDOM,[],2024-11-06T13:03:47Z,@deborahayala6596
Taiwanese American here. Thank you president Trump!,[],2024-11-06T13:01:53Z,@alicemattila8499
AMERCA CAME TOGETHER AND NOW WE ARE GREAT AGAIN!,[],2024-11-06T13:01:51Z,@GladiatorTruckerAcademy
Y’all voted for the rapist that’s crazy,[],2024-11-06T13:01:42Z,@LexiiKatDANCE
I stayed up all night watching this as he walks in with that song playing I couldn't be more proud in honored to have him as my president 🙏 God bless you and this nation,[],2024-11-06T13:01:38Z,@christinageddis156
ALELUYA GLORY TO GOD TO JESÚS CHRIST BE THE GLORY WE CONTINUE PRAYING FOR YPU OUR PRESIDENT TRUMP AND  COURAGE FAMILY TRUMP,[],2024-11-06T13:00:59Z,@deborahayala6596
🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤😂😂,[],2024-11-06T13:00:47Z,@siphiwengwenya1606
God is good : ),[],2024-11-06T12:59:23Z,@Jamestwothirteen
We love President Trump from Arkansas ❤️🇺🇸,[],2024-11-06T12:58:27Z,@Ash-r6p
Congratulations to president Donald John Trump to win in us election manjunath Raju Kolar Karnataka,[],2024-11-06T12:56:30Z,@ManjuNath-u8v
🫡,[],2024-11-06T12:56:10Z,@renflo86
The people have spoken red from top bottom,[],2024-11-06T12:55:44Z,@quay4484
"Congratulations President Trump, well deserved ❤️",[],2024-11-06T12:55:15Z,@Nani-z3x
We made it TOO BIG TO RIG!!!,[],2024-11-06T12:54:49Z,@Nani-z3x
WHAT A SHOW !,[],2024-11-06T12:53:51Z,@drcubix
❤❤❤❤❤❤❤❤❤,[],2024-11-06T12:53:01Z,@juanabaez3126
We bless Jesus,[],2024-11-06T12:49:55Z,@eval6494
Fuck up world indeed…😢,"['We are fucked', 'For real']",2024-11-06T12:47:51Z,@borock69
So proud of my American brothers and sisters!!  🇺🇸 🇺🇲,[],2024-11-06T12:47:16Z,@dbtdbt4411
A true leader did the hard work proud to be MAGA,[],2024-11-06T12:44:10Z,@Drea0724
"2 assassination attempts before he even took office. Unrelenting Lawfare and filthy tricks. No presidential candidate has endured more, suffered more, or sacrificed more for this nation.",[],2024-11-06T12:42:29Z,@muhlenberg2608
God bless America,[],2024-11-06T12:42:15Z,@ruthpulamte5801
Don't talk to press trump pick who you want just like courrptt Joe did and lier Harris,[],2024-11-06T12:41:42Z,@janiceleighton7348
Landslide they know you had trump history breaking numbers you had,[],2024-11-06T12:40:16Z,@janiceleighton7348
Wooooooooooooooo frim the world's people  down with war biden,[],2024-11-06T12:39:36Z,@janiceleighton7348
I went to bed early last night and woke up this morning like a kid on Christmas excited to see what I got for Christmas! 😂 I was not disappointed!!,"['LOL ME TOO!', 'Would Mr DONALD sit on yoga positions right NOW in front of the TV election World??\n\n\nWould he REPRESENT the GREAT SIDE OD AMERICA?\n\n\nALL this EMOTIVE \n\nALL this flattered expensive work \n\nSo many INNOCENT VICTIMS LOST THEIR lives past week \n\nSo many INNOCENT VICTIMS LOST THEIR lives for hurricane \n\n\nSolution for hurricane always EXISTED \n\nAnd none of you ever PROMOTES??\n\n\n\nWill Australia / EUROPEA/ AMERICA use their cellphones to help PROMOTE to others what should be taught from kindergarten?\n\n\n\n😮 only way to permanently save the world is to educate what nobody knows it exists \n\n\n\n📣📣📣📣🌕🌕😳😳😳It was discovered that A lot of people from around the world just got to move to America in seek for dirty things..in seek for dirty sex..on seek for dirty foods, in seek for dirty dirty as dirty one can be... Than we see dirty CULTURES not being able to undirty itself ALONE...and youth teenagers all about pointing fingers and losing their nerves to their dirty sufferi foods... All SUPER NATURAL? Not at all!! ALL the totally opposite of Super natural..all SUPER UNNATURAL!!  Their own political leaders announced in open TV to know nothing about Life itself and none of them give a damn not even to their own selves much less to their Political Leaders...""THE 10 BEST Kundalini Yoga Retreats in United States 2024/2025 • BookRetreats.com"" https://bookretreats.com/s/yoga-retreats/kundalini-yoga/united-states', 'i have never woken up so relived too', 'Aww. This comment is sweet! Yes The Lord is good! Thank you for the early Christmas gift Lord Jesus.', '@@johnbarrera7998 same.']",2024-11-06T12:32:49Z,@johnbarrera7998
fuxk yeah.,[],2024-11-06T12:30:11Z,@jakethesnake9749
"JESUS, please surround President Trump,Vice President Vance, all their family, the comming cabnet, all of congress with Your Holy Spirit. Guide their decisions so You are glorified! Amen.",['Amen'],2024-11-06T12:29:51Z,@Freedom4all936
The best president that ever lived trump,[],2024-11-06T12:25:50Z,@clintjohnson4947
Now we can afford to eat again,[],2024-11-06T12:25:11Z,@clintjohnson4947
Thank you Mr trump for going through what you and your family went through for us Americans my president trump that sounds so good,[],2024-11-06T12:24:02Z,@clintjohnson4947
But Thank the LORD Trump WON!!✝️🇺🇸🌈,[],2024-11-06T12:23:38Z,@Caroxmtk
damn Barron Trump is tall!,[],2024-11-06T12:22:40Z,@blurdreamer
"I’m embarrassed to be a New Yorker, I guess we just have to many Karen’s 🤷🏼‍♀️",[],2024-11-06T12:22:39Z,@Caroxmtk
Congrats president Trump! Thanks god for blessed you and America!  Thanks for for listening to our prayers.🙏🙏🙏🙏🇺🇸🇺🇸🇺🇸🇺🇸❤️❤️❤️❤️❤️🎉🎉🎉🥂🥂🥂,[],2024-11-06T12:20:47Z,@rubyseg4875
Thank you Americans for voting for trump 🎉🎉🎉,[],2024-11-06T12:19:35Z,@herms16
"Voted Trump 2024 , this was my very first time voting and I’m proud to say I did! Time to take our country back!!","['Congratulations!!!', 'same!!', 'Congratulations!!!!❤', 'Amen sister thank you! 🇺🇸', 'Thank you 😊 I’m proud']",2024-11-06T12:19:32Z,@melodymuguerza3216
"MSNBC is already ramping up it's divisive, communist, retoric, hate speach. We truly see they are against a United State of this nation.",[],2024-11-06T12:18:52Z,@Freedom4all936
It’s a good day to be an American again especially living in TX! 🇺🇸 🫡,['❤❤❤'],2024-11-06T12:17:54Z,@kingkaardo8217
Barron is so tall dang,[],2024-11-06T12:17:49Z,@Andre-kz7ig
Congratulation from Netherlands !,[],2024-11-06T12:15:20Z,@happyhouse2395
"Congratulations Mister Trump!! Just one thing, please treat Latinos better this time because we all have voted for you. So you should protect us instead of discriminate us. We all think you're are the best for USA FOR PRESIDENT.",[],2024-11-06T12:12:38Z,@palabradediosonline4169
Please fix KMART,"[""We can't Kamala and Biden taking over that""]",2024-11-06T12:11:53Z,@willtemsmom2538
"There’s some unfinished business Mr. President …the third column that tried to throw you and your family in jail … let their days be numbered. Once these pleasantries are over the true work will begin! 

God Bless America!🇺🇸",[],2024-11-06T12:09:55Z,@newworldgrover8588
So thankful to be American 🇺🇸 🎉 proud of my people coming out in big ways,[],2024-11-06T12:06:11Z,@phoenyxtech
"It’s looking like a sunny 🌞 morning where I am.

I hope everyone is having a sunny day.",[],2024-11-06T12:05:13Z,@RenlangRen
3 peat!,[],2024-11-06T12:04:37Z,@matthewbroz25
"Serious question! With Biden out of power and Harris left totally defeated, what does America do for a President for the next 2 months?",['Watch cartoons honestly'],2024-11-06T11:56:58Z,@Mike-g4w
"I am happyTrump won. I pray he puts his country first and makes the best decisions, not decisions that will kill people around the world.",[],2024-11-06T11:56:51Z,@nyoa5882
What a fabulous time we are in! Thank you Jesus!!!,[],2024-11-06T11:50:07Z,@suzannecermy3700
LFG!!!!!! America won baby!!,[],2024-11-06T11:49:56Z,@mikebing1230
I don't think people realize the miracle that just happened here.,[],2024-11-06T11:48:20Z,@pn0606
We did it together!,[],2024-11-06T11:48:15Z,@kidsfunlearningvideos6799
Trump got the mandate of the masses.,[],2024-11-06T11:47:12Z,@pn0606
Hallelujah! Praise the Lord! Very happy with this! Congratulations President Donald Trump! God bless America! ❤,[],2024-11-06T11:43:10Z,@blessedvictory654
Give women their bathrooms back !,"[""Now that's true it damn true I don't agree with men dressing and acting like woman should not be allowed to do real woman stuff like use bathrooms and compete in women sports""]",2024-11-06T11:33:56Z,@candy3388
Thank God,[],2024-11-06T11:32:03Z,@candy3388
daaaang dats sum crazy sheeeeeeeeeeeeeeeeeet,[],2024-11-06T11:31:25Z,@oysterjamivxx
"Don Jr should have been like Hosea for his Prodigal wife, could have kept his promises to her and reconciled with her.  No one can deserve unlimited loyalty.  Love must be a free gift.  Romans 5 KJV, Hosea, Ephesians 5, Hebrews 13:5 KJV",[],2024-11-06T11:28:55Z,@winsomewife7112
Communism was rejected.  The constitution is protected against those who want to weaken our Rights.,[],2024-11-06T11:24:46Z,@Whatwillbe33
Prayers🙏💯♥️,[],2024-11-06T11:23:55Z,@sandrawadsworth5173
"❤❤❤GOD Chosen The Greatest President To Save America 🇺🇸 and World 🌎 Peace ✌️. Amen 🙏, Amen 🙏, Amen 🙏. 🎉🎉🎉Congratulations 🍾 President and Republicans.😊😊😊From Vietnam 🇻🇳.",[],2024-11-06T11:21:36Z,@Michael-kx6zu
"🙏 God is good ❤️ God bless America, we did it 🇺🇸🇺🇸🇺🇸🇺🇸",[],2024-11-06T11:20:38Z,@kekebanks3979
You never see people chanting like this when Biden or Kamala were in front of that podium,[],2024-11-06T11:18:17Z,@dylanwilson1487
BARON TRUMP IS SO TALL,[],2024-11-06T11:17:07Z,@rebeccablevins5576
God is Good!,[],2024-11-06T11:06:27Z,@ashleyt3341
All your don jr,[],2024-11-06T11:01:51Z,@rouruinapataanga9410
CONGRATULLATIONS AMERICA. YOU DID IT TRUMP,[],2024-11-06T10:53:27Z,@StayAwhile-h7g
Crying. I am proud of being an American. God bless America.,[],2024-11-06T10:52:04Z,@liwang4357
IRAN is dead,[],2024-11-06T10:44:30Z,@clydelaya6230
"Really hoping that America's future gets turned around for the best. Massive 'congrats to president Trump, and God bless America!
Sending love from New Zealand! 
❤🇺🇲🇳🇿👍",[],2024-11-06T10:42:02Z,@kwanlee8318
RFK! Thank you RFK!,[],2024-11-06T10:41:56Z,@CrankyGrandma
United States of America are in good hands now,[],2024-11-06T10:36:33Z,@yoriichitsugikuni4700
"Congratulations Mr President...🎉❤
Love from Nigeria 🇳🇬",[],2024-11-06T10:33:36Z,@charlielove001
Save America from the Woke,[],2024-11-06T10:30:51Z,@namiellame4488
Congratulation From Malaysia,[],2024-11-06T10:30:22Z,@Mentegakaya
🎉🎉🎉❤🎉🎉❤❤❤❤❤,[],2024-11-06T10:29:03Z,@butter5144
Amen... Thanks God for protecting them🙏,[],2024-11-06T10:27:51Z,@Mentegakaya
Thanks God. ❤❤❤❤❤❤❤❤❤😊,[],2024-11-06T10:26:37Z,@judychantharasomphoch2173
Let ma know if my subscription was accepted. It would not allow me to log in.,[],2024-11-06T10:26:20Z,@kathrynharris3889
21:03 Adin Ross shoutout is crazy,[],2024-11-06T10:26:20Z,@TheInfamousDope
We took our country back from the tyrannical democrats and their supporters. America will be great again. 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,[],2024-11-06T10:26:10Z,@nicholasc.5804
I was not able to log into my account,['Hackers subverting democracy & identity theft'],2024-11-06T10:24:29Z,@kathrynharris3889
"Good morning 🙏 🌄 from Greece 🙏 🌄 Congratulations!!MAKE AMERICA 🇺🇸 💙 AND WHOLE WORLD 🇺🇸 ♥️ GREAT AGAIN 🇺🇸 ♥️ THANK GOD ☺️ 😊 THANK UNIVERSAL ☺️ 😊 THANK YOU SO MUCH 😊 😀 WEPEOPLE!WE TRUST THE GOD PLAN 😊 😀 ❤️ BLESS ♥️ 💓 TMWE WANT TRUTH AND JUSTICE NOW ⚖️ ❤️ LOVE AND LIGHT ON THE EARTH ☺️ 😊 FREEDOM AND PEACE ✌️ GOODNESS AND GENTLENESS, HEALTHCARE!HAPPY DAYS ON THE EARTH ☺️ 😊",[],2024-11-06T10:23:18Z,@ΜΑΡΙΑΓΕΡΟΥΣΗ-ζ6μ
Thank you to the Michigan Muslim community! When I saw the greater Detroit area map turn pink and not blue… I knew they got out the vote. Mr. Trump remember them!,[],2024-11-06T10:22:49Z,@CrankyGrandma
So happy you won!!!,[],2024-11-06T10:18:27Z,@peggyhawley8435
I'm so so happy.  Thank you God.,[],2024-11-06T10:18:15Z,@AlexM-Boom
"Say goodbye to your ""democracy"". You are a joke America, the world is laughing at you. A rapist and convicted criminal as your leader, please remember that the next time you talk about democracy in other parts of the world. Idiots.",[],2024-11-06T10:16:57Z,@pt7456
He didn’t win yet they haven’t called it yet. It’s still more to go not all the ballots were counted. What the hell is you talking about?,['Um. He won what are you talking about funny guy go watch SNL'],2024-11-06T10:16:01Z,@JaPittman
We did it! We voted for the best man for the job!,[],2024-11-06T10:15:50Z,@NatalieTrumpandCoffee
Yuck!,['Lol'],2024-11-06T10:15:17Z,@shaunjeff45
"Thank you American citizens , as Ukrainian I got hope that this stupid money laundering war will stop and zelensky will be kicked out of office too!",[],2024-11-06T10:15:00Z,@dimasdom3051
❤😊❤👍🇺🇲,[],2024-11-06T10:13:37Z,@jaidendylan8798
"God thank you, though am not clean to thank You,I just thank You,I believe it is your will for this man to be here in such a time and season,now let your will be done, that Your name may strike into the heart of the Americas 🙏🙏",['And God loves YOU!'],2024-11-06T10:12:37Z,@mykscott5464
"We did it, it’s over now, and we can make an American great again.",[],2024-11-06T10:11:01Z,@Hellboy1993-z9x
Thank you Jesus,[],2024-11-06T10:09:10Z,@abrahammnzava841
Mr. The president should have  thanks God first. But he did not personally acknowledge that... He thanked others but not put God first?😮,[],2024-11-06T10:08:25Z,@ThanhKhong-zu3vi
Welcome back Mr. President ♥️🇺🇸🤍🇺🇸💙,[],2024-11-06T10:07:54Z,@cas3355
This is such a historical moment,[],2024-11-06T10:07:04Z,@OMWU
Praise our Lord Jesuschrist! All the glory to GOD! May he bless America!,[],2024-11-06T10:06:43Z,@silohjesusesnuestrapromesa5059
Congratulations president Donald Trump.2024.From Afghanistan.,[],2024-11-06T10:05:28Z,@AbdulFaisalMomenzadah
"May he give God all the glory and humbly seek His guidance daily 🙏🏼
God bless America! 🇺🇲",[],2024-11-06T10:04:26Z,@tylermitchell9131
God Bless America.  Amen 🙏,[],2024-11-06T10:04:08Z,@gloriaflores3852
TRUMP!!,[],2024-11-06T10:02:32Z,@rico-outdoors970
"Dear P resident Trump, Can we now have full disclosure of extraterrestrials?!",[],2024-11-06T10:00:46Z,@uppercut1200
I’m crying from the uk😢,[],2024-11-06T10:00:25Z,@francesgray3096
THANK GOD❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,[],2024-11-06T09:59:20Z,@kingboi2
Great great job you guys you guys work hard USA 🇺🇸 🙏🤩🤙,[],2024-11-06T09:58:58Z,@robertvendettuoli4455
"It is really a shame they let that anthem  play in the background for him, considering he thinks our fallen soldiers are losers (straight from his mouth) and that the US is Trash. What a joke. Oh well hope we get through the next 4yrs fast and with minimal blow back 😒",[],2024-11-06T09:58:15Z,@kayleeparker7362
😭😭😭😭❤️❤️❤️❤️❤️ I'm so happy to wake-up to this news!,[],2024-11-06T09:57:14Z,@willmariegirona2911
Bye Kamalies!!!   Bye bye,[],2024-11-06T09:56:30Z,@kevinleeburns
Great great job you guys USA 🙏🤩🤙,[],2024-11-06T09:54:58Z,@robertvendettuoli4455
"Congratulations and God bless you and be with you in restoring this country to its former glory.  After the biden administration  practically destroyed our economy being a single income home I couldn’t financially support you but I prayed fervently for your success and opened the eyes of many of my friends family and acquaintances as to why they needed to help bring you back to leadership in this country. I am looking forward to seeing borders closed, deportations standards raised back to where they once was and a good prosperous and stable economy. Again …. God bless!",[],2024-11-06T09:54:23Z,@charlenejohnson4300
"I’m so happy and pleased to see this incredible family and supporters win this Election and now America will get back on track! Finally! No more Open Borders! 

Deport All Illegal Invaders and Criminals now! 

They are going back to the Prisons they came out of! 

No More Stupid Sanctuary Cities! Bad Policies costing our Country Billions! Enough!",[],2024-11-06T09:53:30Z,@dynjarren8355
There are just 1or 2 UTTER fools in here ( negative comments). What part of this do fail to understand?,[],2024-11-06T09:52:55Z,@RichardFraser-mn5pe
The Right man at the right time!!!,[],2024-11-06T09:52:40Z,@petermisiorek3961
"Just make America Great Again, and im good .",[],2024-11-06T09:52:13Z,@harlemexpress
Thank you for not giving up on us.  God blessed this Nation.,[],2024-11-06T09:51:49Z,@gailsmith9811
🎉🎉🎉❤❤❤❤ congratulations from the Cayman Islands,[],2024-11-06T09:51:01Z,@michelleosheahayes8795
🌍🇺🇸👏👏👏👏👏👏👏,[],2024-11-06T09:48:50Z,@777JadeAfrica
Congratulations mr president.. rest well and rejuvenate before joining the greatest  responsibility given to you..Bangladeshi Hindu,[],2024-11-06T09:48:38Z,@Shub419
"Congratulations, America 👏🎉",[],2024-11-06T09:47:52Z,@PNGCelebrationZone
God is good. All the time.,[],2024-11-06T09:47:51Z,@lallalthantluanga883
"This is a Landslide and a Mandate! Just like Reagan had in 1980! Sweeping aside the Failed previous Regime. 

And starting a new chapter for America!🇺🇸 Just in time!
Thank God!",[],2024-11-06T09:47:13Z,@dynjarren8355
No more  money  Ukraine  sorry,[],2024-11-06T09:47:11Z,@Joseph-ms7wo
Thank God for this man.,[],2024-11-06T09:45:27Z,@TheCrusch
Elensky : 😭😭😭,[],2024-11-06T09:44:23Z,@AbaddonianG
Biden administration   ( YOUR FIRED ) !!!!!!!!,[],2024-11-06T09:44:18Z,@Joseph-ms7wo
USA!!!!!❤️❤️❤️🙏🙏🙏,[],2024-11-06T09:43:34Z,@Nokhi-f1p
We need a balanced budget amendment.......... National Debt🚀🚀🚀🚀,[],2024-11-06T09:43:31Z,@TheHiveTheBuzzTheSwarm
Concrats on the Threepeat President Trump!!!  Back to back to back!!!  The champ-champ-champ!!!,[],2024-11-06T09:43:26Z,@Fairfied
I'll be able to afford groceries again and fill my gas tank for 30bucks this is great,[],2024-11-06T09:43:18Z,@Joseph-ms7wo
I Can't Even Believe I Fall  Asleep I Was Wake Since 7 To 10pm My Phone Was Still On I Woke Up Like 1 am I Miss It Trump Win Good Thing He Won 😍 Now Im Going To Sleep to Bad I Miss It,[],2024-11-06T09:42:45Z,@isgametime1658
Congratulations Mr President from Ivory Coast 🇨🇮,[],2024-11-06T09:42:22Z,@larissazato8839
"And we have a smart, well spoken and good looking VP, too! He could continue after Trump and give us the right common sense leadership we need! 
Evil was defeated and Good prevailed!
Thank you God!",[],2024-11-06T09:42:21Z,@dynjarren8355
Congratulations from India Mizoram ❤🇺🇸🎀,[],2024-11-06T09:42:00Z,@24_leo8
Y la gloria sea para Dios,[],2024-11-06T09:40:11Z,@mcr617
God bless the World please!!!!!!! 🙏🙏🙏🙏🙏🙏❤❤❤❤❤❤❤💚💚💚💚💚💚💚👌👌👌👌👍👍👍👍👍🤞🤞🤞🤞🙏🙏🙏🙏🙏🙏🙏🙏,[],2024-11-06T09:39:13Z,@KeunBerner
Well done we did it 🎉🎉🎉🎉🎉🎉,[],2024-11-06T09:39:06Z,@julieraub2194
"America deserves this outcome in order to save it from a self inflicted downfall. 

Man made problems and sabotage that was just plain stupid! 

Mismanagement can destroy you! Now we’ll get back on track! No more self inflicted wounds! 
Thank God!",[],2024-11-06T09:39:04Z,@dynjarren8355
Trump Presidente 47 😁,[],2024-11-06T09:37:51Z,@erosgiosalmoni1925
Trump is a man of his word,[],2024-11-06T09:37:46Z,@BrendaRobinette-zx5ix
Welcome congratulations from Afghanistan to Mr trump I'm shamsulhaq from Afghanistan Herat city.. congratulations to you and your family and your membership thanks I'm happy,[],2024-11-06T09:37:30Z,@ShamsulhaqEbrahimy
"Congratulation from Czech Republic, thank you Donald J. Trump and good luck!!!!!!",[],2024-11-06T09:36:33Z,@lidas4075
Anyhow many Congratulations!!! Mr. Donald J. Trump and family!!!!!,[],2024-11-06T09:36:30Z,@KeunBerner
"Hey, at least this is the last 3 years of Trump. Final year is lame duck year… transition out of office. He will be gone soon…lol",[],2024-11-06T09:35:47Z,@AmericaninvestmenttrustsUSA
"First, very first thanks should go to God the Father. God has once again placed Trump in office. In Joy",[],2024-11-06T09:35:00Z,@vivianking8980
"Finally after four years of Decline and Decay America cleans house and gets some great Leadership again and just in time! 

We couldn’t take any more failures and stupidity! I don’t want to live in the Turd World 💩! 

I’m glad RFK Jr is on board the Trump Train because he knows a Winner when he sees one! 

And the Trump clan reminds me of the Kennedy family now! Intelligent and good looking leadership for America. 

We finally get the leadership we deserve! Now good things are going to happen fast! 

Thank God! Because we were sinking fast. 


Almost like our version of Royalty! Like the British have. It’s not Camelot but it’s close enough!",[],2024-11-06T09:34:48Z,@dynjarren8355
"He made history by beating to women, Clinton and Harris, but had a hard time winning against a male candidate. Businesses will not lower their prices or wages, wake up Americans, trump couldn’t get rid of the gangs and cartels and jails filled to capacity at the end of 2020. Drilling, Trump could never get that done, nobody will let him drill in their backyard! Lawsuits will push it past his presidency and he won’t be able to do it! Gas would be more expensive drilling here and companies will charge more. Cheaper to import with no tariffs! If trump increases tariffs, America will pay for it. Economics people! Something Trump knows nothing about! Let’s see gas prices drop to $1 per gallon in every state like Reagan did! Only Reagan did!",[],2024-11-06T09:34:40Z,@AmericaninvestmenttrustsUSA
Congratulations from the Philippines!,[],2024-11-06T09:34:37Z,@unclenerdgamer
Damn trump son is tall,[],2024-11-06T09:34:09Z,@j-cuts9396
So overjoyed that we are rid of that cretin! I was so tired of seeing her arrogant posturing and hearing her lies! I shudder to think what would have become to our beautiful America under her presidency! Thank you Lord!,[],2024-11-06T09:34:06Z,@LaceandArmour
"Thanks to God almighty for this victory, congratulations to my president of presidents",[],2024-11-06T09:33:40Z,@ovatoyamasunday8410
Dana UFC perfect tribute to 47th !,[],2024-11-06T09:33:12Z,@RLS424
Trump's Transition Team is now activated. Prevent the RINO's and the Neocons to join the new administration.,[],2024-11-06T09:32:23Z,@Alpha7721
God Bless America 🇺🇸 ❤Love from Sri Lanka 🇱🇰,['Wow. Thank you🙏'],2024-11-06T09:31:53Z,@happytoons04
